"|","|__startDate","|__endDate","|__rate","stockName"
"last3","11/9/2015","7/6/2016","-0.2752525252525253",""
"1","1/21/2016","8/10/2016","0.28057553956834536","2880 華南金"
"2","1/21/2016","8/17/2016","0.276978417266187",""
"3","1/21/2016","8/16/2016","0.2733812949640287",""
"last1","11/6/2015","1/21/2016","-0.12852664576802503",""
"last2","11/9/2015","1/21/2016","-0.12302839116719239",""
"last3","11/6/2015","1/18/2016","-0.11912225705329145",""
"1","1/22/2016","9/29/2016","0.3371428571428571","2881 富邦金"
"2","1/21/2016","9/29/2016","0.3371428571428571",""
"3","1/22/2016","9/8/2016","0.3357142857142857",""
"last1","11/9/2015","1/21/2016","-0.36247723132969034",""
"last2","11/9/2015","1/22/2016","-0.36247723132969034",""
"last3","11/6/2015","1/21/2016","-0.35661764705882354",""
"1","1/21/2016","9/8/2016","0.22767857142857137","2882 國泰金"
"2","1/21/2016","10/31/2016","0.21875000000000003",""
"3","1/20/2016","9/8/2016","0.21681415929203546",""
"last1","11/9/2015","1/21/2016","-0.30145530145530147",""
"last2","11/6/2015","1/21/2016","-0.30072840790842864",""
"last3","11/9/2015","1/20/2016","-0.2952182952182953",""
"1","1/21/2016","3/31/2016","0.23741007194244595","2883 開發金"
"2","1/21/2016","3/30/2016","0.23309352517985613",""
"3","1/21/2016","3/18/2016","0.22589928057553949",""
"last1","11/6/2015","1/21/2016","-0.22172452407614776",""
"last2","11/9/2015","1/21/2016","-0.21380090497737553",""
"last3","11/6/2015","1/22/2016","-0.21276595744680846",""
"1","1/22/2016","7/27/2016","0.25157232704402505","2884 玉山金"
"2","1/21/2016","7/27/2016","0.25157232704402505",""
"3","1/20/2016","7/27/2016","0.2437499999999999",""
"last1","12/3/2015","1/21/2016","-0.21091811414392053",""
"last2","12/3/2015","1/22/2016","-0.21091811414392053",""
"last3","12/3/2015","1/20/2016","-0.205955334987593",""
"1","1/21/2016","8/12/2016","0.1985957873620861","2885 元大金"
"2","1/21/2016","3/10/2016","0.1985957873620861",""
"3","1/21/2016","3/8/2016","0.1985957873620861",""
"last1","11/6/2015","1/21/2016","-0.24754716981132072",""
"last2","11/6/2015","1/20/2016","-0.2415094339622641",""
"last3","11/6/2015","1/26/2016","-0.2415094339622641",""
"1","1/21/2016","8/12/2016","0.35064935064935066","2886 兆豐金"
"2","1/21/2016","8/11/2016","0.35064935064935066",""
"3","1/22/2016","8/12/2016","0.34715025906735747",""
"last1","8/11/2016","9/1/2016","-0.18269230769230768",""
"last2","8/12/2016","9/1/2016","-0.18269230769230768",""
"last3","8/10/2016","9/1/2016","-0.17953667953667948",""
"1","1/21/2016","8/19/2016","0.33499999999999996","2887 台新金"
"2","1/21/2016","8/18/2016","0.33499999999999996",""
"3","1/21/2016","8/15/2016","0.33499999999999996",""
"last1","11/9/2015","1/21/2016","-0.21875000000000006",""
"last2","11/6/2015","1/21/2016","-0.21568627450980393",""
"last3","11/9/2015","1/14/2016","-0.21093750000000008",""
"1","1/21/2016","8/29/2016","0.18666666666666668","2888 新光金"
"2","1/21/2016","9/7/2016","0.18333333333333326",""
"3","2/15/2016","8/29/2016","0.17880794701986755",""
"last1","11/6/2015","1/21/2016","-0.22680412371134018",""
"last2","11/6/2015","2/15/2016","-0.22164948453608244",""
"last3","11/6/2015","1/27/2016","-0.21778350515463912",""
"1","1/27/2016","7/28/2016","0.17167381974248916","2889 國票金"
"2","1/18/2016","7/28/2016","0.17167381974248916",""
"3","1/27/2016","7/25/2016","0.17024320457796846",""
"last1","11/6/2015","1/18/2016","-0.13703703703703699",""
"last2","11/6/2015","1/27/2016","-0.13703703703703699",""
"last3","11/6/2015","1/22/2016","-0.13580246913580243",""
"1","1/22/2016","8/10/2016","0.3291925465838507","2890 永豐金"
"2","1/21/2016","8/10/2016","0.32425742574257416",""
"3","1/20/2016","8/10/2016","0.3032886723507915",""
"last1","11/6/2015","1/22/2016","-0.2648401826484017",""
"last2","11/6/2015","1/21/2016","-0.2621004566210045",""
"last3","11/9/2015","1/22/2016","-0.2580645161290322",""
"1","1/21/2016","8/18/2016","0.3275862068965517","2891 中信金"
"2","1/27/2016","8/18/2016","0.32302405498281783",""
"3","1/26/2016","8/18/2016","0.32302405498281783",""
"last1","11/9/2015","1/21/2016","-0.19667590027700835",""
"last2","11/9/2015","1/26/2016","-0.19390581717451522",""
"last3","11/9/2015","1/27/2016","-0.19390581717451522",""
"1","1/21/2016","8/1/2016","0.254416961130742","2892 第一金"
"2","1/21/2016","8/2/2016","0.2508833922261483",""
"3","1/21/2016","7/29/2016","0.2508833922261483",""
"last1","11/6/2015","1/21/2016","-0.10725552050473182",""
"last2","11/6/2015","1/22/2016","-0.10094637223974762",""
"last3","11/9/2015","1/21/2016","-0.09872611464968147",""
"1","1/13/2016","10/7/2016","0.23053892215568877","2897 臺工銀"
"2","1/15/2016","10/7/2016","0.22869955156950675",""
"3","1/14/2016","10/7/2016","0.22503725782414316",""
"last1","12/2/2015","1/13/2016","-0.1742892459826947",""
"last2","12/2/2015","1/15/2016","-0.17305315203955493",""
"last3","12/2/2015","1/14/2016","-0.17058096415327564",""
"1","2/3/2016","3/16/2016","0.08627450980392154","2901 欣欣"
"2","1/26/2016","3/16/2016","0.08414872798434436",""
"3","2/3/2016","3/22/2016","0.08235294117647064",""
"last1","3/16/2016","11/3/2016","-0.10108303249097476",""
"last2","3/21/2016","11/3/2016","-0.09782608695652184",""
"last3","3/22/2016","11/3/2016","-0.09782608695652184",""
"1","1/26/2016","8/2/2016","0.15047021943573682","2903 遠百"
"2","1/22/2016","8/2/2016","0.15047021943573682",""
"3","1/26/2016","8/1/2016","0.15047021943573682",""
"last1","11/6/2015","1/22/2016","-0.20250000000000004",""
"last2","11/6/2015","1/26/2016","-0.20250000000000004",""
"last3","11/6/2015","1/20/2016","-0.2",""
"1","1/21/2016","3/9/2016","0.10588235294117644","2904 匯僑"
"2","1/7/2016","3/9/2016","0.10588235294117644",""
"3","11/13/2015","3/9/2016","0.10588235294117644",""
"last1","3/9/2016","11/2/2016","-0.10283687943262407",""
"last2","3/9/2016","11/4/2016","-0.10283687943262407",""
"last3","3/9/2016","11/3/2016","-0.10106382978723397",""
"1","1/22/2016","3/25/2016","0.15343915343915357","2905 三商"
"2","1/22/2016","3/16/2016","0.15079365079365087",""
"3","1/28/2016","3/25/2016","0.1503957783641162",""
"last1","11/18/2015","5/13/2016","-0.23628691983122355",""
"last2","11/18/2015","6/13/2016","-0.22995780590717296",""
"last3","11/23/2015","5/13/2016","-0.22978723404255313",""
"1","1/27/2016","3/8/2016","0.10810810810810821","2906 高林"
"2","1/26/2016","3/8/2016","0.10810810810810821",""
"3","1/27/2016","3/3/2016","0.10810810810810821",""
"last1","11/11/2015","11/1/2016","-0.15200000000000002",""
"last2","11/11/2015","11/2/2016","-0.15200000000000002",""
"last3","11/11/2015","11/4/2016","-0.15200000000000002",""
"1","11/18/2015","12/31/2015","0.08010335917312646","2908 特力"
"2","11/17/2015","12/31/2015","0.07455012853470433",""
"3","11/18/2015","2/17/2016","0.07235142118863042",""
"last1","12/31/2015","10/21/2016","-0.09569377990430622",""
"last2","2/17/2016","10/21/2016","-0.08915662650602417",""
"last3","2/19/2016","10/21/2016","-0.08474576271186442",""
"1","1/11/2016","9/21/2016","0.15046296296296297","2910 統領"
"2","1/11/2016","3/24/2016","0.1481481481481481",""
"3","1/11/2016","8/17/2016","0.1342592592592592",""
"last1","11/30/2015","1/11/2016","-0.29180327868852457",""
"last2","11/6/2015","1/11/2016","-0.2906403940886699",""
"last3","12/7/2015","1/11/2016","-0.28476821192052976",""
"1","12/14/2015","12/31/2015","0.26829268292682923","2911 麗嬰房"
"2","12/14/2015","12/28/2015","0.26829268292682923",""
"3","12/15/2015","12/31/2015","0.2508591065292095",""
"last1","11/9/2015","11/4/2016","-0.3922077922077922",""
"last2","11/9/2015","11/3/2016","-0.3818181818181818",""
"last3","11/10/2015","11/4/2016","-0.38095238095238093",""
"1","1/11/2016","7/19/2016","0.3756476683937824","2912 統一超"
"2","1/11/2016","7/18/2016","0.3756476683937824",""
"3","1/12/2016","7/19/2016","0.36503856041131105",""
"last1","7/18/2016","10/31/2016","-0.1111111111111111",""
"last2","7/19/2016","10/31/2016","-0.1111111111111111",""
"last3","7/18/2016","11/1/2016","-0.1111111111111111",""
"1","11/30/2015","8/9/2016","0.2699619771863117","2913 農林"
"2","11/30/2015","8/4/2016","0.2699619771863117",""
"3","11/30/2015","8/8/2016","0.2661596958174903",""
"last1","8/4/2016","11/2/2016","-0.1826347305389221",""
"last2","8/9/2016","11/2/2016","-0.1826347305389221",""
"last3","8/4/2016","11/4/2016","-0.1826347305389221",""
"1","5/6/2016","8/8/2016","0.281807372175981","2915 潤泰全"
"2","5/9/2016","8/8/2016","0.2742316784869977",""
"3","5/6/2016","8/5/2016","0.2722948870392391",""
"last1","12/2/2015","5/6/2016","-0.37425595238095244",""
"last2","12/2/2015","5/9/2016","-0.37053571428571436",""
"last3","12/2/2015","5/12/2016","-0.3683035714285714",""
"1","1/19/2016","4/1/2016","0.10526315789473667","2916 滿心"
"2","1/19/2016","3/31/2016","0.10526315789473667",""
"3","1/19/2016","4/8/2016","0.1023391812865497",""
"last1","3/31/2016","11/3/2016","-0.15343915343915338",""
"last2","4/1/2016","11/3/2016","-0.15343915343915338",""
"last3","3/31/2016","11/4/2016","-0.15343915343915338",""
"1","1/14/2016","3/11/2016","0.4016853932584269","2923 鼎固-KY"
"2","1/15/2016","3/11/2016","0.38611111111111107",""
"3","1/20/2016","3/11/2016","0.3822714681440442",""
"last1","11/20/2015","1/14/2016","-0.2908366533864542",""
"last2","11/9/2015","1/14/2016","-0.2894211576846307",""
"last3","11/6/2015","1/14/2016","-0.288",""
"1","12/15/2015","12/31/2015","0.061016949152542396","2924 東凌-KY"
"2","12/11/2015","12/31/2015","0.061016949152542396",""
"3","12/9/2015","12/31/2015","0.061016949152542396",""
"last1","11/9/2015","7/1/2016","-0.20062695924764887",""
"last2","11/9/2015","7/4/2016","-0.20062695924764887",""
"last3","11/9/2015","7/5/2016","-0.20062695924764887",""
"1","11/9/2015","12/29/2015","0.4966887417218543","2926 誠品生活"
"2","11/10/2015","12/29/2015","0.4868421052631579",""
"3","11/6/2015","12/29/2015","0.4868421052631579",""
"last1","12/29/2015","9/26/2016","-0.22123893805309736",""
"last2","12/29/2015","9/13/2016","-0.21902654867256638",""
"last3","12/29/2015","9/23/2016","-0.21902654867256638",""
"1","1/26/2016","11/4/2016","null","2928 紅馬-KY"
"2","1/25/2016","11/4/2016","null",""
"3","1/22/2016","11/4/2016","null",""
"last1","3/8/2016","3/29/2016","-0.3214285714285714",""
"last2","3/8/2016","4/8/2016","-0.31382978723404253",""
"last3","3/8/2016","4/11/2016","-0.3031914893617021",""
"1","1/15/2016","10/7/2016","0.527027027027027","2929 淘帝-KY"
"2","1/15/2016","10/6/2016","0.5225225225225225",""
"3","1/14/2016","10/7/2016","0.5201793721973094",""
"last1","11/9/2015","1/15/2016","-0.33532934131736525",""
"last2","11/9/2015","1/12/2016","-0.3323353293413174",""
"last3","11/9/2015","1/14/2016","-0.3323353293413174",""
"1","9/23/2016","11/4/2016","null","2936 客思達-KY"
"2","9/22/2016","11/4/2016","null",""
"3","9/21/2016","11/4/2016","null",""
"last1","9/30/2016","11/3/2016","-0.12278481012658231",""
"last2","9/30/2016","11/2/2016","-0.11772151898734173",""
"last3","9/30/2016","11/4/2016","-0.11645569620253168",""
"1","3/18/2016","11/4/2016","null","2937 集雅社"
"2","3/17/2016","11/4/2016","null",""
"3","3/16/2016","11/4/2016","null",""
"last1","3/23/2016","4/19/2016","-0.4408843319448895",""
"last2","3/23/2016","4/15/2016","-0.43928228132008973",""
"last3","3/23/2016","4/18/2016","-0.43800064082025",""
"1","10/4/2016","11/4/2016","null","2938 床的世界"
"2","10/3/2016","11/4/2016","null",""
"3","9/30/2016","11/4/2016","null",""
"last1","10/5/2016","10/20/2016","-0.08191780821917814",""
"last2","10/5/2016","10/17/2016","-0.07369863013698624",""
"last3","10/5/2016","10/18/2016","-0.07369863013698624",""
"1","1/11/2016","4/8/2016","0.12121212121212113","3002 歐格"
"2","12/11/2015","4/8/2016","0.12121212121212113",""
"3","1/13/2016","4/8/2016","0.11670020120724348",""
"last1","11/6/2015","10/17/2016","-0.12053571428571426",""
"last2","11/6/2015","10/18/2016","-0.1169642857142856",""
"last3","11/6/2015","12/11/2015","-0.11607142857142848",""
"1","1/14/2016","4/6/2016","0.36656441717791394","3003 健和興"
"2","1/12/2016","4/6/2016","0.36656441717791394",""
"3","1/15/2016","4/6/2016","0.3623853211009172",""
"last1","4/6/2016","5/12/2016","-0.25140291806958465",""
"last2","4/6/2016","5/9/2016","-0.24915824915824905",""
"last3","4/6/2016","5/13/2016","-0.24915824915824905",""
"1","11/6/2015","4/18/2016","0.4371134020618557","3004 豐達科"
"2","1/15/2016","4/18/2016","0.4195519348268839",""
"3","11/6/2015","4/19/2016","0.4164948453608248",""
"last1","4/18/2016","8/29/2016","-0.20659971305595415",""
"last2","4/18/2016","8/25/2016","-0.20373027259684365",""
"last3","4/18/2016","8/31/2016","-0.20373027259684365",""
"1","1/15/2016","10/24/2016","1.2997275204359673","3005 神基"
"2","1/15/2016","10/25/2016","1.2970027247956402",""
"3","1/15/2016","10/21/2016","1.2970027247956402",""
"last1","11/6/2015","1/15/2016","-0.20905172413793094",""
"last2","11/6/2015","1/14/2016","-0.20474137931034483",""
"last3","11/6/2015","1/12/2016","-0.1939655172413793",""
"1","5/20/2016","10/4/2016","0.5030549898167005","3006 晶豪科"
"2","5/19/2016","10/4/2016","0.5030549898167005",""
"3","5/9/2016","10/4/2016","0.49999999999999983",""
"last1","12/4/2015","5/19/2016","-0.26276276276276267",""
"last2","12/4/2015","5/20/2016","-0.26276276276276267",""
"last3","12/4/2015","5/9/2016","-0.26126126126126115",""
"1","11/3/2016","11/4/2016","0","3008 大立光"
"2","11/2/2016","11/4/2016","0",""
"3","11/1/2016","11/4/2016","0",""
"last1","","","0",""
"last2","","","0",""
"last3","","","0",""
"1","1/15/2016","7/19/2016","0.1886120996441282","3010 華立"
"2","1/15/2016","7/21/2016","0.1862396204033215",""
"3","1/15/2016","7/20/2016","0.1862396204033215",""
"last1","7/19/2016","11/3/2016","-0.11277445109780436",""
"last2","7/19/2016","11/4/2016","-0.11277445109780436",""
"last3","7/14/2016","11/3/2016","-0.11099999999999995",""
"1","12/14/2015","3/16/2016","0.6261510128913444","3011 今皓"
"2","12/15/2015","3/16/2016","0.6113138686131385",""
"3","12/14/2015","3/14/2016","0.6077348066298344",""
"last1","11/6/2015","12/14/2015","-0.2026431718061674",""
"last2","3/16/2016","8/15/2016","-0.19932049830124574",""
"last3","3/16/2016","10/24/2016","-0.19932049830124574",""
"1","5/20/2016","9/26/2016","0.7878787878787876","3013 晟銘電"
"2","5/13/2016","9/26/2016","0.7878787878787876",""
"3","5/20/2016","9/23/2016","0.7792207792207791",""
"last1","11/6/2015","5/13/2016","-0.38399999999999995",""
"last2","11/6/2015","5/20/2016","-0.38399999999999995",""
"last3","11/6/2015","5/24/2016","-0.37866666666666665",""
"1","1/15/2016","8/8/2016","0.3722334004024145","3014 聯陽"
"2","1/14/2016","8/8/2016","0.3694779116465865",""
"3","1/12/2016","8/8/2016","0.35586481113320095",""
"last1","12/4/2015","1/15/2016","-0.1957928802588996",""
"last2","12/4/2015","1/14/2016","-0.1941747572815534",""
"last3","12/7/2015","1/15/2016","-0.19318181818181815",""
"1","11/11/2015","8/8/2016","0.3884711779448622","3015 全漢"
"2","11/12/2015","8/8/2016","0.38499999999999995",""
"3","1/22/2016","8/8/2016","0.3815461346633416",""
"last1","8/8/2016","11/4/2016","-0.15703971119133567",""
"last2","12/17/2015","1/22/2016","-0.1449893390191897",""
"last3","12/16/2015","1/22/2016","-0.14132762312633834",""
"1","1/14/2016","4/6/2016","1.1456692913385829","3016 嘉晶"
"2","1/14/2016","4/8/2016","1.1220472440944882",""
"3","1/14/2016","3/22/2016","1.1220472440944882",""
"last1","4/6/2016","11/3/2016","-0.3504587155963303",""
"last2","4/6/2016","11/4/2016","-0.34678899082568804",""
"last3","3/22/2016","11/3/2016","-0.3432282003710575",""
"1","11/16/2015","12/4/2015","0.34151329243353773","3017 奇鋐"
"2","11/16/2015","12/3/2015","0.34151329243353773",""
"3","11/13/2015","12/4/2015","0.314629258517034",""
"last1","12/3/2015","5/12/2016","-0.3140243902439024",""
"last2","12/4/2015","5/12/2016","-0.3140243902439024",""
"last3","12/7/2015","5/12/2016","-0.2990654205607477",""
"1","1/19/2016","8/19/2016","0.3689655172413794","3018 同開"
"2","1/19/2016","8/5/2016","0.3620689655172414",""
"3","1/18/2016","8/19/2016","0.3595890410958905",""
"last1","11/6/2015","1/19/2016","-0.19889502762430947",""
"last2","11/13/2015","1/19/2016","-0.19444444444444445",""
"last3","11/6/2015","1/18/2016","-0.19337016574585644",""
"1","5/4/2016","9/8/2016","0.388412017167382","3019 亞光"
"2","5/3/2016","9/8/2016","0.38543897216274087",""
"3","5/4/2016","8/31/2016","0.3776824034334764",""
"last1","11/23/2015","5/4/2016","-0.30860534124629085",""
"last2","11/23/2015","5/3/2016","-0.30712166172106825",""
"last3","11/23/2015","5/9/2016","-0.2997032640949555",""
"1","1/14/2016","10/13/2016","0.2869955156950672","3021 鴻名"
"2","1/11/2016","10/13/2016","0.2869955156950672",""
"3","1/22/2016","10/13/2016","0.2755555555555555",""
"last1","10/13/2016","11/2/2016","-0.1080139372822299",""
"last2","10/13/2016","11/3/2016","-0.1080139372822299",""
"last3","12/4/2015","1/11/2016","-0.10799999999999997",""
"1","5/4/2016","10/18/2016","0.4053254437869824","3022 威強電"
"2","5/4/2016","10/12/2016","0.4053254437869824",""
"3","5/4/2016","10/19/2016","0.4023668639053255",""
"last1","11/26/2015","5/4/2016","-0.2318181818181819",""
"last2","11/26/2015","5/9/2016","-0.22045454545454551",""
"last3","11/26/2015","5/3/2016","-0.2159090909090909",""
"1","1/14/2016","7/27/2016","0.45045045045045046","3023 信邦"
"2","1/15/2016","7/27/2016","0.4375",""
"3","1/14/2016","7/19/2016","0.43063063063063073",""
"last1","7/27/2016","10/17/2016","-0.20496894409937888",""
"last2","7/19/2016","10/17/2016","-0.19395465994962222",""
"last3","7/27/2016","10/18/2016","-0.1937888198757763",""
"1","5/16/2016","11/2/2016","1.7331081081081081","3024 憶聲"
"2","5/16/2016","11/4/2016","1.7297297297297298",""
"3","6/17/2016","11/2/2016","1.6966666666666665",""
